Brand,State,Country,Longitude,Latitude
Starbucks,CA,US,-122.78,38.51
Starbucks,CA,US,-122.65,38.47
Starbucks,CA,US,-122.72,38.46
Starbucks,CA,US,-122.73,38.46
Starbucks,CA,US,-122.67,38.43
Starbucks,CA,US,-122.72,38.46
Starbucks,CA,US,-122.75,38.45
Starbucks,CA,US,-122.71,38.44
Starbucks,CA,US,-122.76,38.44
Starbucks,CA,US,-122.69,38.45
Starbucks,CA,US,-122.74,38.41
Starbucks,CA,US,-122.71,38.41
Starbucks,CA,US,-122.74,38.43
Starbucks,CA,US,-122.71,38.42
Starbucks,CA,US,-122.72,38.44
Starbucks,CA,US,-116.98,32.84
Starbucks,CA,US,-116.99,32.84
Starbucks,CA,US,-116.97,32.84
Starbucks,CA,US,-116.97,32.86
Starbucks,CA,US,-116.99,32.84
Starbucks,CA,US,-122.03,37.26
Starbucks,CA,US,-122,37.28
Starbucks,CA,US,-122.03,37.28
Starbucks,CA,US,-122.03,37.28
Starbucks,CA,US,-118.54,34.43
Starbucks,CA,US,-118.51,34.44
Starbucks,CA,US,-118.51,34.44
Starbucks,CA,US,-122.48,37.86
Starbucks,CA,US,-122.51,37.87
Starbucks,CA,US,-122.03,37.04
Starbucks,CA,US,-122.01,37.06
Starbucks,CA,US,-122.03,37.05
Starbucks,CA,US,-118.07,33.78
Starbucks,CA,US,-118.07,33.78
Starbucks,CA,US,-118.08,33.76
Starbucks,CA,US,-118.1,33.74
Starbucks,CA,US,-118.07,33.78
Starbucks,CA,US,-121.79,36.65
Starbucks,CA,US,-121.86,36.61
Starbucks,CA,US,-122.82,38.39
Starbucks,CA,US,-122.83,38.4
Starbucks,CA,US,-119.63,36.58
Starbucks,CA,US,-118.43,34.15
Starbucks,CA,US,-118.47,34.16
Starbucks,CA,US,-118.44,34.16
Starbucks,CA,US,-118.44,34.15
Starbucks,CA,US,-118.42,34.16
Starbucks,CA,US,-118.45,34.15
Starbucks,CA,US,-118.46,34.15
Starbucks,CA,US,-118.05,34.16
Starbucks,CA,US,-118.18,33.81
Starbucks,CA,US,-118.17,33.8
Starbucks,CA,US,-118.74,34.28
Starbucks,CA,US,-118.68,34.27
Starbucks,CA,US,-118.78,34.27
Starbucks,CA,US,-118.72,34.29
Starbucks,CA,US,-118.79,34.26
Starbucks,CA,US,-118.81,34.25
Starbucks,CA,US,-118.8,34.27
Starbucks,CA,US,-118.77,34.28
Starbucks,CA,US,-118.76,34.28
Starbucks,CA,US,-118.72,34.28
Starbucks,CA,US,-117.25,33
Starbucks,CA,US,-117.26,33
Starbucks,CA,US,-121.32,36.42
Starbucks,CA,US,-122.47,38.29
Starbucks,CA,US,-122.48,38.3
Starbucks,CA,US,-120.37,37.97
Starbucks,CA,US,-120.34,37.97
Starbucks,CA,US,-120.37,37.97
Starbucks,CA,US,-121.96,36.99
Starbucks,CA,US,-121.96,36.99
Starbucks,CA,US,-117.45,33.75
Starbucks,CA,US,-118.03,34.04
Starbucks,CA,US,-118.17,33.95
Starbucks,CA,US,-119.94,38.95
Starbucks,CA,US,-119.94,38.96
Starbucks,CA,US,-120,38.91
Starbucks,CA,US,-119.97,38.95
Starbucks,CA,US,-118.15,34.12
Starbucks,CA,US,-118.15,34.11
Starbucks,CA,US,-118.15,34.1
Starbucks,CA,US,-122.45,37.66
Starbucks,CA,US,-122.41,37.66
Starbucks,CA,US,-122.45,37.65
Starbucks,CA,US,-122.4,37.65
Starbucks,CA,US,-118.22,33.96
Starbucks,CA,US,-118.16,33.95
Starbucks,CA,US,-117.01,32.71
Starbucks,CA,US,-116.98,32.75
Starbucks,CA,US,-122.17,37.42
Starbucks,CA,US,-117.99,33.79
Starbucks,CA,US,-118.57,34.39
Starbucks,CA,US,-121.32,38
Starbucks,CA,US,-121.32,38.01
Starbucks,CA,US,-121.29,38
Starbucks,CA,US,-121.3,37.97
Starbucks,CA,US,-121.27,37.96
Starbucks,CA,US,-121.22,37.91
Starbucks,CA,US,-121.24,37.99
Starbucks,CA,US,-121.32,38.01
Starbucks,CA,US,-121.3,38.02
Starbucks,CA,US,-121.34,37.96
Starbucks,CA,US,-121.37,38.05
Starbucks,CA,US,-121.35,37.98
Starbucks,CA,US,-121.29,37.95
Starbucks,CA,US,-121.32,38.02
Starbucks,CA,US,-121.31,37.99
Starbucks,CA,US,-121.26,38.04
Starbucks,CA,US,-121.37,38.05
Starbucks,CA,US,-121.35,38.01
Starbucks,CA,US,-118.41,34.14
Starbucks,CA,US,-118.4,34.14
Starbucks,CA,US,-118.37,34.14
Starbucks,CA,US,-118.4,34.14
Starbucks,CA,US,-122.02,38.25
Starbucks,CA,US,-118.31,34.26
Starbucks,CA,US,-122.04,37.37
Starbucks,CA,US,-122.03,37.37
Starbucks,CA,US,-122.03,37.39
Starbucks,CA,US,-122.03,37.36
Starbucks,CA,US,-122.02,37.36
Starbucks,CA,US,-122.02,37.36
Starbucks,CA,US,-122.05,37.35
Starbucks,CA,US,-122.05,37.38
Starbucks,CA,US,-122.06,37.37
Starbucks,CA,US,-122.01,37.35
Starbucks,CA,US,-122.03,37.38
Starbucks,CA,US,-120.64,40.41
Starbucks,CA,US,-120.63,40.41
Starbucks,CA,US,-118.43,34.31
Starbucks,CA,US,-119.47,35.15
Starbucks,CA,US,-118.54,34.17
Starbucks,CA,US,-118.56,34.17
Starbucks,CA,US,-118.53,34.17
Starbucks,CA,US,-118.47,35.13
Starbucks,CA,US,-118.47,35.13
Starbucks,CA,US,-117.13,33.48
Starbucks,CA,US,-117.14,33.54
Starbucks,CA,US,-117.15,33.53
Starbucks,CA,US,-117.15,33.51
Starbucks,CA,US,-117.1,33.51
Starbucks,CA,US,-117.1,33.48
Starbucks,CA,US,-117.13,33.51
Starbucks,CA,US,-117.16,33.52
Starbucks,CA,US,-117.08,33.48
Starbucks,CA,US,-117.15,33.5
Starbucks,CA,US,-117.09,33.48
Starbucks,CA,US,-117.16,33.52
Starbucks,CA,US,-118.07,34.1
Starbucks,CA,US,-118.79,34.18
Starbucks,CA,US,-118.87,34.2
Starbucks,CA,US,-118.87,34.2
Starbucks,CA,US,-118.84,34.21
Starbucks,CA,US,-118.86,34.18
Starbucks,CA,US,-118.93,34.19
Starbucks,CA,US,-118.89,34.18
Starbucks,CA,US,-118.87,34.23
Starbucks,CA,US,-118.82,34.16
Starbucks,CA,US,-118.84,34.21
Starbucks,CA,US,-118.91,34.19
Starbucks,CA,US,-118.94,34.19
Starbucks,CA,US,-118.92,34.18
Starbucks,CA,US,-118.88,34.18
Starbucks,CA,US,-118.37,33.86
Starbucks,CA,US,-118.3,33.86
Starbucks,CA,US,-118.37,33.81
Starbucks,CA,US,-118.35,33.84
Starbucks,CA,US,-118.33,33.8
Starbucks,CA,US,-118.34,33.87
Starbucks,CA,US,-118.33,33.8
Starbucks,CA,US,-118.3,33.83
Starbucks,CA,US,-118.35,33.83
Starbucks,CA,US,-118.36,33.84
Starbucks,CA,US,-118.36,33.83
Starbucks,CA,US,-118.33,33.82
Starbucks,CA,US,-118.35,33.81
Starbucks,CA,US,-118.35,33.83
Starbucks,CA,US,-118.35,33.87
Starbucks,CA,US,-118.35,33.83
Starbucks,CA,US,-118.33,33.79
Starbucks,CA,US,-121.45,37.74
Starbucks,CA,US,-121.47,37.76
Starbucks,CA,US,-121.46,37.76
Starbucks,CA,US,-121.45,37.74
Starbucks,CA,US,-121.43,37.76
Starbucks,CA,US,-121.43,37.71
Starbucks,CA,US,-121.95,38.27
Starbucks,CA,US,-120.21,39.33
Starbucks,CA,US,-120.12,39.28
Starbucks,CA,US,-120.21,39.33
Starbucks,CA,US,-118.3,34.26
Starbucks,CA,US,-118.27,34.24
Starbucks,CA,US,-119.33,36.23
Starbucks,CA,US,-119.32,36.23
Starbucks,CA,US,-120.88,37.52
Starbucks,CA,US,-120.85,37.48
Starbucks,CA,US,-120.87,37.49
Starbucks,CA,US,-120.83,37.5
Starbucks,CA,US,-120.85,37.52
Starbucks,CA,US,-120.88,37.52
Starbucks,CA,US,-120.88,37.52
Starbucks,CA,US,-117.83,33.7
Starbucks,CA,US,-117.81,33.75
Starbucks,CA,US,-117.82,33.73
Starbucks,CA,US,-117.84,33.72
Starbucks,CA,US,-117.82,33.74
Starbucks,CA,US,-117.79,33.72
Starbucks,CA,US,-117.83,33.72
Starbucks,CA,US,-117.79,33.73
Starbucks,CA,US,-117.83,33.76
Starbucks,CA,US,-116.06,34.24
Starbucks,CA,US,-123.2,39.15
Starbucks,CA,US,-123.2,39.13
Starbucks,CA,US,-123.21,39.14
Starbucks,CA,US,-122.07,37.6
Starbucks,CA,US,-122.02,37.59
Starbucks,CA,US,-122.02,37.59
Starbucks,CA,US,-122.07,37.59
Starbucks,CA,US,-122.02,37.61
Starbucks,CA,US,-118.36,34.14
Starbucks,CA,US,-118.36,34.14
Starbucks,CA,US,-118.35,34.14
Starbucks,CA,US,-117.67,34.11
Starbucks,CA,US,-117.64,34.13
Starbucks,CA,US,-117.65,34.11
Starbucks,CA,US,-117.64,34.13
Starbucks,CA,US,-117.64,34.13
Starbucks,CA,US,-121.96,38.36
Starbucks,CA,US,-121.95,38.37
Starbucks,CA,US,-121.99,38.35
Starbucks,CA,US,-121.96,38.37
Starbucks,CA,US,-121.96,38.36
Starbucks,CA,US,-121.95,38.35
Starbucks,CA,US,-121.93,38.38
Starbucks,CA,US,-122,38.34
Starbucks,CA,US,-121.98,38.35
Starbucks,CA,US,-118.55,34.45
Starbucks,CA,US,-118.56,34.42
Starbucks,CA,US,-118.56,34.42
Starbucks,CA,US,-118.57,34.39
Starbucks,CA,US,-118.58,34.42
Starbucks,CA,US,-118.59,34.43
Starbucks,CA,US,-122.21,38.08
Starbucks,CA,US,-122.22,38.13
Starbucks,CA,US,-122.22,38.13
Starbucks,CA,US,-122.23,38.13
Starbucks,CA,US,-122.23,38.08
Starbucks,CA,US,-122.26,38.13
Starbucks,CA,US,-122.23,38.09
Starbucks,CA,US,-116.95,33.27
Starbucks,CA,US,-120.82,38.19
Starbucks,CA,US,-118.4,34.16
Starbucks,CA,US,-118.4,34.17
Starbucks,CA,US,-118.45,34.17
Starbucks,CA,US,-118.47,34.2
Starbucks,CA,US,-118.47,34.22
Starbucks,CA,US,-118.5,34.22
Starbucks,CA,US,-118.45,34.2
Starbucks,CA,US,-118.47,34.17
Starbucks,CA,US,-118.45,34.17
Starbucks,CA,US,-118.51,34.21
Starbucks,CA,US,-118.46,34.21
Starbucks,CA,US,-118.46,34
Starbucks,CA,US,-119.29,34.28
Starbucks,CA,US,-119.25,34.27
Starbucks,CA,US,-119.27,34.26
Starbucks,CA,US,-119.21,34.26
Starbucks,CA,US,-119.24,34.26
Starbucks,CA,US,-119.21,34.28
Starbucks,CA,US,-119.25,34.27
Starbucks,CA,US,-119.26,34.27
Starbucks,CA,US,-119.21,34.26
Starbucks,CA,US,-119.23,34.26
Starbucks,CA,US,-119.3,34.28
Starbucks,CA,US,-119.21,34.28
Starbucks,CA,US,-119.21,34.26
Starbucks,CA,US,-117.32,34.51
Starbucks,CA,US,-117.34,34.47
Starbucks,CA,US,-117.35,34.47
Starbucks,CA,US,-117.29,34.47
Starbucks,CA,US,-117.33,34.51
Starbucks,CA,US,-117.33,34.52
Starbucks,CA,US,-117.35,34.47
Starbucks,CA,US,-119.29,36.33
Starbucks,CA,US,-119.35,36.31
Starbucks,CA,US,-119.32,36.29
Starbucks,CA,US,-119.31,36.32
Starbucks,CA,US,-119.31,36.29
Starbucks,CA,US,-119.33,36.3
Starbucks,CA,US,-119.3,36.36
Starbucks,CA,US,-119.33,36.33
Starbucks,CA,US,-119.32,36.31
Starbucks,CA,US,-119.35,36.34
Starbucks,CA,US,-117.23,33.13
Starbucks,CA,US,-117.22,33.16
Starbucks,CA,US,-117.23,33.22
Starbucks,CA,US,-117.24,33.2
Starbucks,CA,US,-117.25,33.17
Starbucks,CA,US,-117.23,33.13
Starbucks,CA,US,-117.22,33.17
Starbucks,CA,US,-117.25,33.19
Starbucks,CA,US,-117.24,33.15
Starbucks,CA,US,-117.28,33.19
Starbucks,CA,US,-117.24,33.19
Starbucks,CA,US,-117.21,33.17
Starbucks,CA,US,-117.84,34.03
Starbucks,CA,US,-117.86,34.01
Starbucks,CA,US,-122.05,37.93
Starbucks,CA,US,-122.06,37.9
Starbucks,CA,US,-122.06,37.9
Starbucks,CA,US,-122.02,37.93
Starbucks,CA,US,-122.06,37.9
Starbucks,CA,US,-122.04,37.93
Starbucks,CA,US,-122.06,37.9
Starbucks,CA,US,-122.06,37.93
Starbucks,CA,US,-122.09,37.92
Starbucks,CA,US,-122.06,37.89
Starbucks,CA,US,-122.05,37.93
Starbucks,CA,US,-122.06,37.9
Starbucks,CA,US,-122.06,37.89
Starbucks,CA,US,-122.02,37.93
Starbucks,CA,US,-122.06,37.9
Starbucks,CA,US,-121.77,36.92
Starbucks,CA,US,-121.77,36.92
Starbucks,CA,US,-122.93,40.72
Starbucks,CA,US,-117.91,34.03
Starbucks,CA,US,-117.89,34.07
Starbucks,CA,US,-117.93,34.07
Starbucks,CA,US,-117.91,34.04
Starbucks,CA,US,-117.88,34.07
Starbucks,CA,US,-118.62,34.19
Starbucks,CA,US,-118.64,34.19
Starbucks,CA,US,-118.64,34.19
Starbucks,CA,US,-118.62,34.19
Starbucks,CA,US,-118.63,34.19
Starbucks,CA,US,-118.39,34.08
Starbucks,CA,US,-118.39,34.08
Starbucks,CA,US,-118.38,34.08
Starbucks,CA,US,-118.38,34.09
Starbucks,CA,US,-118.37,34.1
Starbucks,CA,US,-118.36,34.09
Starbucks,CA,US,-118.34,34.09
Starbucks,CA,US,-118.45,34.05
Starbucks,CA,US,-118.46,34.04
Starbucks,CA,US,-121.54,38.55
Starbucks,CA,US,-121.58,38.57
Starbucks,CA,US,-121.54,38.55
Starbucks,CA,US,-121.55,38.59
Starbucks,CA,US,-118.4,33.96
Starbucks,CA,US,-118.83,34.15
Starbucks,CA,US,-118.82,34.18
Starbucks,CA,US,-118.01,33.75
Starbucks,CA,US,-117.99,33.73
Starbucks,CA,US,-118.01,33.77
Starbucks,CA,US,-117.99,33.72
Starbucks,CA,US,-118.01,33.74
Starbucks,CA,US,-117.99,33.72
Starbucks,CA,US,-117.99,33.76
Starbucks,CA,US,-118.02,33.76
Starbucks,CA,US,-118.44,34.05
Starbucks,CA,US,-118.44,34.06
Starbucks,CA,US,-118.04,33.98
Starbucks,CA,US,-118,33.94
Starbucks,CA,US,-118.05,33.97
Starbucks,CA,US,-118.01,33.95
Starbucks,CA,US,-118.06,34
Starbucks,CA,US,-118.06,33.99
Starbucks,CA,US,-117.99,33.94
Starbucks,CA,US,-118.03,33.96
Starbucks,CA,US,-117.24,33.6
Starbucks,CA,US,-117.24,33.6
Starbucks,CA,US,-117.25,33.59
Starbucks,CA,US,-123.35,39.4
Starbucks,CA,US,-122.21,39.53
Starbucks,CA,US,-117.12,33.59
Starbucks,CA,US,-122.82,38.55
Starbucks,CA,US,-122.81,38.55
Starbucks,CA,US,-122.81,38.55
Starbucks,CA,US,-122.79,38.53
Starbucks,CA,US,-121.75,38.68
Starbucks,CA,US,-121.8,38.68
Starbucks,CA,US,-121.73,38.67
Starbucks,CA,US,-121.72,38.67
Starbucks,CA,US,-118.59,34.17
Starbucks,CA,US,-118.58,34.17
Starbucks,CA,US,-118.6,34.18
Starbucks,CA,US,-118.62,34.17
Starbucks,CA,US,-118.57,34.17
Starbucks,CA,US,-118.61,34.17
Starbucks,CA,US,-118.6,34.19
Starbucks,CA,US,-118.6,34.18
Starbucks,CA,US,-118.63,34.16
Starbucks,CA,US,-118.61,34.16
Starbucks,CA,US,-117.78,33.89
Starbucks,CA,US,-117.83,33.89
Starbucks,CA,US,-122.65,41.7
Starbucks,CA,US,-121.64,39.13
Starbucks,CA,US,-121.63,39.15
Starbucks,CA,US,-121.64,39.15
Starbucks,CA,US,-121.62,39.1
Starbucks,CA,US,-121.64,39.14
Starbucks,CA,US,-117.12,34.03
Starbucks,CA,US,-117.07,34.04
Starbucks,CA,US,-117.06,34.03
Starbucks,CA,US,-116.4,34.13
Starbucks,CO,US,-105.88,37.47
Starbucks,CO,US,-105.11,39.8
Starbucks,CO,US,-105.08,39.82
Starbucks,CO,US,-105.08,39.84
Starbucks,CO,US,-105.08,39.8
Starbucks,CO,US,-105.08,39.84
Starbucks,CO,US,-105.08,39.84
Starbucks,CO,US,-105.17,39.81
Starbucks,CO,US,-105.05,39.81
Starbucks,CO,US,-105.08,39.84
Starbucks,CO,US,-106.82,39.19
Starbucks,CO,US,-104.76,39.61
Starbucks,CO,US,-104.8,39.6
Starbucks,CO,US,-104.83,39.7
Starbucks,CO,US,-104.87,39.69
Starbucks,CO,US,-104.85,39.7
Starbucks,CO,US,-104.87,39.67
Starbucks,CO,US,-104.79,39.69
Starbucks,CO,US,-104.72,39.58
Starbucks,CO,US,-104.86,39.71
Starbucks,CO,US,-104.82,39.71
Starbucks,CO,US,-104.77,39.65
Starbucks,CO,US,-104.69,39.59
Starbucks,CO,US,-104.81,39.63
Starbucks,CO,US,-104.78,39.65
Starbucks,CO,US,-104.72,39.57
Starbucks,CO,US,-104.87,39.69
Starbucks,CO,US,-104.81,39.74
Starbucks,CO,US,-104.82,39.72
Starbucks,CO,US,-104.85,39.66
Starbucks,CO,US,-104.83,39.64
Starbucks,CO,US,-104.79,39.67
Starbucks,CO,US,-104.72,39.6
Starbucks,CO,US,-104.78,39.65
Starbucks,CO,US,-104.67,39.59
Starbucks,CO,US,-104.77,39.76
Starbucks,CO,US,-106.42,39.57
Starbucks,CO,US,-106.52,39.63
Starbucks,CO,US,-106.52,39.64
Starbucks,CO,US,-106.52,39.64
Starbucks,CO,US,-107.08,39.39
Starbucks,CO,US,-104.43,39.77
Starbucks,CO,US,-105.49,39.8
Starbucks,CO,US,-105.26,40.02
Starbucks,CO,US,-105.23,40
Starbucks,CO,US,-105.28,40.01
Starbucks,CO,US,-105.26,40.01
Starbucks,CO,US,-105.26,40
Starbucks,CO,US,-105.28,40.01
Starbucks,CO,US,-105.25,40.01
Starbucks,CO,US,-105.25,40.02
Starbucks,CO,US,-105.25,39.98
Starbucks,CO,US,-105.27,40.01
Starbucks,CO,US,-105.26,40.02
Starbucks,CO,US,-105.26,40.02
Starbucks,CO,US,-105.2,40.07
Starbucks,CO,US,-105.28,40.02
Starbucks,CO,US,-106.05,39.48
Starbucks,CO,US,-104.8,39.97
Starbucks,CO,US,-104.82,39.97
Starbucks,CO,US,-104.82,39.99
Starbucks,CO,US,-104.8,39.98
Starbucks,CO,US,-104.82,39.97
Starbucks,CO,US,-105.04,39.96
Starbucks,CO,US,-105.13,39.93
Starbucks,CO,US,-105.05,39.92
Starbucks,CO,US,-105.09,39.93
Starbucks,CO,US,-105.01,39.94
Starbucks,CO,US,-105.01,40
Starbucks,CO,US,-105.12,39.93
Starbucks,CO,US,-105.22,38.45
Starbucks,CO,US,-104.87,39.41
Starbucks,CO,US,-104.86,39.41
Starbucks,CO,US,-104.81,39.35
Starbucks,CO,US,-104.86,39.36
Starbucks,CO,US,-104.86,39.41
Starbucks,CO,US,-104.86,39.41
Starbucks,CO,US,-104.88,39.47
Starbucks,CO,US,-104.86,39.41
Starbucks,CO,US,-104.88,39.47
Starbucks,CO,US,-104.76,39.61
Starbucks,CO,US,-104.93,39.59
Starbucks,CO,US,-104.85,39.6
Starbucks,CO,US,-104.96,39.58
Starbucks,CO,US,-104.96,39.58
Starbucks,CO,US,-104.75,39.61
Starbucks,CO,US,-104.91,39.57
Starbucks,CO,US,-104.8,39.6
Starbucks,CO,US,-108.46,39.09
Starbucks,CO,US,-104.82,38.81
Starbucks,CO,US,-104.72,38.91
Starbucks,CO,US,-104.72,38.88
Starbucks,CO,US,-104.82,38.8
Starbucks,CO,US,-104.72,38.93
Starbucks,CO,US,-104.82,38.84
Starbucks,CO,US,-104.74,38.93
Starbucks,CO,US,-104.76,38.89
Starbucks,CO,US,-104.76,38.96
Starbucks,CO,US,-104.84,38.8
Starbucks,CO,US,-104.8,38.94
Starbucks,CO,US,-104.85,38.9
Starbucks,CO,US,-104.77,38.9
Starbucks,CO,US,-104.81,38.77
Starbucks,CO,US,-104.82,38.86
Starbucks,CO,US,-104.85,38.85
Starbucks,CO,US,-104.84,38.92
Starbucks,CO,US,-104.72,38.87
Starbucks,CO,US,-104.8,38.99
Starbucks,CO,US,-104.79,38.93
Starbucks,CO,US,-104.77,38.96
Starbucks,CO,US,-104.81,38.78
Starbucks,CO,US,-104.76,38.89
Starbucks,CO,US,-104.75,38.81
Starbucks,CO,US,-104.72,38.89
Starbucks,CO,US,-104.76,38.94
Starbucks,CO,US,-104.85,38.88
Starbucks,CO,US,-104.84,39.06
Starbucks,CO,US,-104.72,38.86
Starbucks,CO,US,-104.82,38.83
Starbucks,CO,US,-104.77,38.85
Starbucks,CO,US,-104.79,38.95
Starbucks,CO,US,-104.8,38.96
Starbucks,CO,US,-104.72,38.89
Starbucks,CO,US,-104.76,38.79
Starbucks,CO,US,-104.76,38.96
Starbucks,CO,US,-104.77,38.95
Starbucks,CO,US,-104.76,38.84
Starbucks,CO,US,-104.76,38.94
Starbucks,CO,US,-104.82,38.9
Starbucks,CO,US,-104.87,38.85
Starbucks,CO,US,-104.88,38.86
Starbucks,CO,US,-104.81,39.89
Starbucks,CO,US,-104.77,39.88
Starbucks,CO,US,-105.31,39.53
Starbucks,CO,US,-105.3,39.53
Starbucks,CO,US,-105.29,39.54
Starbucks,CO,US,-106.15,39.5
Starbucks,CO,US,-108.58,37.35
Starbucks,CO,US,-107.55,40.51
Starbucks,CO,US,-105.01,39.75
Starbucks,CO,US,-104.99,39.75
Starbucks,CO,US,-104.97,39.68
Starbucks,CO,US,-105.02,39.76
Starbucks,CO,US,-105.05,39.77
Starbucks,CO,US,-104.97,39.73
Starbucks,CO,US,-105.01,39.65
Starbucks,CO,US,-104.91,39.67
Starbucks,CO,US,-104.9,39.65
Starbucks,CO,US,-104.92,39.71
Starbucks,CO,US,-104.99,39.74
Starbucks,CO,US,-104.99,39.69
Starbucks,CO,US,-104.9,39.72
Starbucks,CO,US,-104.94,39.67
Starbucks,CO,US,-104.99,39.74
Starbucks,CO,US,-105.04,39.78
Starbucks,CO,US,-105.01,39.76
Starbucks,CO,US,-104.99,39.77
Starbucks,CO,US,-105,39.75
Starbucks,CO,US,-104.92,39.65
Starbucks,CO,US,-104.94,39.69
Starbucks,CO,US,-104.97,39.71
Starbucks,CO,US,-104.9,39.76
Starbucks,CO,US,-104.95,39.72
Starbucks,CO,US,-104.99,39.75
Starbucks,CO,US,-105,39.76
Starbucks,CO,US,-104.95,39.74
Starbucks,CO,US,-104.96,39.68
Starbucks,CO,US,-104.94,39.73
Starbucks,CO,US,-105.02,39.76
Starbucks,CO,US,-104.94,39.67
Starbucks,CO,US,-105.02,39.78
Starbucks,CO,US,-105,39.74
Starbucks,CO,US,-104.99,39.75
Starbucks,CO,US,-105.04,39.74
Starbucks,CO,US,-104.85,39.78
Starbucks,CO,US,-104.81,39.77
Starbucks,CO,US,-104.67,39.86
Starbucks,CO,US,-104.94,39.77
Starbucks,CO,US,-105.05,39.66
Starbucks,CO,US,-104.99,39.74
Starbucks,CO,US,-105,39.74
Starbucks,CO,US,-105,39.75
Starbucks,CO,US,-104.97,39.73
Starbucks,CO,US,-104.92,39.74
Starbucks,CO,US,-104.9,39.72
Starbucks,CO,US,-105,39.74
Starbucks,CO,US,-105,39.75
Starbucks,CO,US,-104.94,39.69
Starbucks,CO,US,-104.99,39.75
Starbucks,CO,US,-104.99,39.74
Starbucks,CO,US,-105,39.75
Starbucks,CO,US,-104.95,39.72
Starbucks,CO,US,-104.99,39.71
Starbucks,CO,US,-104.99,39.75
Starbucks,CO,US,-104.87,39.65
Starbucks,CO,US,-104.98,39.73
Starbucks,CO,US,-104.98,39.88
Starbucks,CO,US,-104.9,39.79
Starbucks,CO,US,-104.91,39.68
Starbucks,CO,US,-104.95,39.72
Starbucks,CO,US,-104.9,39.78
Starbucks,CO,US,-105.02,39.71
Starbucks,CO,US,-104.67,39.86
Starbucks,CO,US,-104.93,39.65
Starbucks,CO,US,-104.99,39.75
Starbucks,CO,US,-104.98,39.75
Starbucks,CO,US,-104.99,39.71
Starbucks,CO,US,-104.97,39.68
Starbucks,CO,US,-104.92,39.74
Starbucks,CO,US,-104.99,39.75
Starbucks,CO,US,-104.99,39.73
Starbucks,CO,US,-104.93,39.71
Starbucks,CO,US,-105,39.75
Starbucks,CO,US,-104.9,39.76
Starbucks,CO,US,-104.97,39.74
Starbucks,CO,US,-104.91,39.65
Starbucks,CO,US,-104.96,39.72
Starbucks,CO,US,-106.06,39.63
Starbucks,CO,US,-106.05,39.63
Starbucks,CO,US,-105.6,39.76
Starbucks,CO,US,-107.89,37.27
Starbucks,CO,US,-107.88,37.27
Starbucks,CO,US,-107.88,37.27
Starbucks,CO,US,-107.87,37.3
Starbucks,CO,US,-106.83,39.66
Starbucks,CO,US,-105.05,39.75
Starbucks,CO,US,-105.05,39.75
Starbucks,CO,US,-105.06,39.75
Starbucks,CO,US,-106.59,39.64
Starbucks,CO,US,-107.09,39.39
Starbucks,CO,US,-104.61,39.36
Starbucks,CO,US,-104.86,39.54
Starbucks,CO,US,-104.98,39.65
Starbucks,CO,US,-104.99,39.65
Starbucks,CO,US,-105.03,39.63
Starbucks,CO,US,-104.96,39.65
Starbucks,CO,US,-104.99,39.64
Starbucks,CO,US,-104.99,39.66
Starbucks,CO,US,-104.88,39.59
Starbucks,CO,US,-104.9,39.6
Starbucks,CO,US,-105.1,40.02
Starbucks,CO,US,-105.1,40.02
Starbucks,CO,US,-105.52,40.38
Starbucks,CO,US,-105.52,40.38
Starbucks,CO,US,-105.34,39.65
Starbucks,CO,US,-105.36,39.69
Starbucks,CO,US,-104.6,38.94
Starbucks,CO,US,-105.02,39.88
Starbucks,CO,US,-104.98,40.16
Starbucks,CO,US,-104.94,40.12
Starbucks,CO,US,-104.94,40.16
Starbucks,CO,US,-104.8,38.72
Starbucks,CO,US,-104.8,38.74
Starbucks,CO,US,-105.04,40.52
Starbucks,CO,US,-105.08,40.58
Starbucks,CO,US,-105.06,40.55
Starbucks,CO,US,-105.04,40.55
Starbucks,CO,US,-105.12,40.55
Starbucks,CO,US,-105.07,40.52
Starbucks,CO,US,-105.05,40.52
Starbucks,CO,US,-105.08,40.53
Starbucks,CO,US,-105.12,40.57
Starbucks,CO,US,-105.08,40.61
Starbucks,CO,US,-105.08,40.56
Starbucks,CO,US,-105.09,40.55
Starbucks,CO,US,-105.1,40.57
Starbucks,CO,US,-105.08,40.59
Starbucks,CO,US,-104.8,40.08
Starbucks,CO,US,-103.81,40.25
Starbucks,CO,US,-104.7,38.72
Starbucks,CO,US,-104.7,38.72
Starbucks,CO,US,-105.81,39.95
Starbucks,CO,US,-104.99,40.09
Starbucks,CO,US,-106.1,39.59
Starbucks,CO,US,-106.1,39.58
Starbucks,CO,US,-105.07,40.52
Starbucks,CO,US,-105.08,40.61
Starbucks,CO,US,-104.94,39.71
Starbucks,CO,US,-104.94,39.7
Starbucks,CO,US,-107.33,39.54
Starbucks,CO,US,-107.34,39.55
Starbucks,CO,US,-107.29,39.48
Starbucks,CO,US,-107.33,39.53
Starbucks,CO,US,-107.33,39.53
Starbucks,CO,US,-105.22,39.75
Starbucks,CO,US,-105.2,39.74
Starbucks,CO,US,-105.22,39.75
Starbucks,CO,US,-105.23,39.77
Starbucks,CO,US,-105.22,39.75
Starbucks,CO,US,-105.33,39.7
Starbucks,CO,US,-105.19,39.74
Starbucks,CO,US,-105.93,40.06
Starbucks,CO,US,-108.59,39.08
Starbucks,CO,US,-108.55,39.09
Starbucks,CO,US,-108.57,39.07
